source	tweetId	label	instance	start	end	tweetText
MechanicalTurk	'457213704644218881'	place name	Chile	61	66	RT @newscientist: On 1 April, a magnitude 8.2 earthquake hit Chile. Today, a mag 7.5 strikes Mexico. Are they related?http://t.co/VVvJKqaq3D
MechanicalTurk	'457213704644218881'	place name	Mexico	93	99	RT @newscientist: On 1 April, a magnitude 8.2 earthquake hit Chile. Today, a mag 7.5 strikes Mexico. Are they related?http://t.co/VVvJKqaq3D
MechanicalTurk	'592618401849167872'	type of impact	death	40	45	#Rescuers struggle to reach villages as death toll from #Nepal #earthquake hits 3,600 http://t.co/Q8PElfplzl
MechanicalTurk	'592618401849167872'	place name	Nepal	57	62	#Rescuers struggle to reach villages as death toll from #Nepal #earthquake hits 3,600 http://t.co/Q8PElfplzl
MechanicalTurk	'592618401849167872'	severity or quantity	3,600	80	85	#Rescuers struggle to reach villages as death toll from #Nepal #earthquake hits 3,600 http://t.co/Q8PElfplzl
MechanicalTurk	'504209045495226368'	place name	Napa	11	15	#Insurance Napa earthquake: Power restored to thousands; cleanup continues – Los Angeles Times [link removed]
MechanicalTurk	'504209045495226368'	item affected	Power	28	33	#Insurance Napa earthquake: Power restored to thousands; cleanup continues – Los Angeles Times [link removed]
MechanicalTurk	'504209045495226368'	severity or quantity	thousands	46	55	#Insurance Napa earthquake: Power restored to thousands; cleanup continues – Los Angeles Times [link removed]
MechanicalTurk	'383090514758610944'	severity or quantity	348	0	3	348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake
MechanicalTurk	'383090514758610944'	type of impact	dead	4	8	348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake
MechanicalTurk	'383090514758610944'	severity or quantity	500	10	13	348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake
MechanicalTurk	'383090514758610944'	type of impact	injured	14	21	348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake
MechanicalTurk	'383090514758610944'	place name	Balochistan	57	68	348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake
MechanicalTurk	'451245679885955072'	type of impact	Death	14	19	via @NOLAnews Death toll at 5 after Chile earthquake; tsunami alert still in effect http://t.co/POIhxjj5WG
MechanicalTurk	'451245679885955072'	severity or quantity	5	28	29	via @NOLAnews Death toll at 5 after Chile earthquake; tsunami alert still in effect http://t.co/POIhxjj5WG
MechanicalTurk	'451245679885955072'	place name	Chile	36	41	via @NOLAnews Death toll at 5 after Chile earthquake; tsunami alert still in effect http://t.co/POIhxjj5WG
MechanicalTurk	'592335762827321346'	place name	Kashmir	22	29	RT @muns2177: Compare Kashmir Floods & #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://…
MechanicalTurk	'592335762827321346'	place name	Nepal	40	45	RT @muns2177: Compare Kashmir Floods & #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://…
MechanicalTurk	'592335762827321346'	severity or quantity	2200	88	92	RT @muns2177: Compare Kashmir Floods & #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://…
MechanicalTurk	'592335762827321346'	type of impact	died	98	102	RT @muns2177: Compare Kashmir Floods & #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://…
MechanicalTurk	'451250047439867904'	place name	Chile	25	30	RT @cstclair1: #Tsunami #Chile #EarthQuake at 8.2 its one of the 5 strongest quakes measured since 2000 …
MechanicalTurk	'504869735909953536'	place name	California	1	11	#California #earthquake piles stress on dangerous #HaywardFault? | NewScientist   http://t.co/nT4Xx9NHXH
MechanicalTurk	'593193057937403904'	place name	Nepal	122	127	RT @DeLormeGPS: Listen to #Everest updates as @ClimberJim talks with @CNN from base camp &gt;&gt; http://t.co/QyMsqgRnyT #NepalEarthquake
MechanicalTurk	'592979579909709824'	place name	Kathmandu	23	32	Earthquake has shifted Kathmandu 10 feet closer to India, away from China. It was God's punishment to Nepal for cosying up to China?
MechanicalTurk	'592979579909709824'	place name	China	68	73	Earthquake has shifted Kathmandu 10 feet closer to India, away from China. It was God's punishment to Nepal for cosying up to China?
MechanicalTurk	'592979579909709824'	place name	Nepal	102	107	Earthquake has shifted Kathmandu 10 feet closer to India, away from China. It was God's punishment to Nepal for cosying up to China?
MechanicalTurk	'592979579909709824'	severity or quantity	10 feet	33	40	Earthquake has shifted Kathmandu 10 feet closer to India, away from China. It was God's punishment to Nepal for cosying up to China?
MechanicalTurk	'451250777638838272'	place name	Iquique	39	46	Woompah! Another Chilean earthquake en Iquique this time!
MechanicalTurk	'505217216736792576'	location modifier	of	41	43	[WW] 2014-08-29 04:30:57 UTC | at 6km NW of The Geysers, #California → 38.815°N 122.815°W | 0.4 SR, depth 3.50km         ...  #Earthquake
MechanicalTurk	'505217216736792576'	place name	California	58	68	[WW] 2014-08-29 04:30:57 UTC | at 6km NW of The Geysers, #California → 38.815°N 122.815°W | 0.4 SR, depth 3.50km         ...  #Earthquake
MechanicalTurk	'591914947585699842'	place name	Nepal	88	93	RT @reddimples45: @ntvkenya  The news has just picked up - 7.9 magnitude earthquake hit Nepal killing 150 people prophecy of more earthquak…
MechanicalTurk	'591914947585699842'	type of impact	killing	94	101	RT @reddimples45: @ntvkenya  The news has just picked up - 7.9 magnitude earthquake hit Nepal killing 150 people prophecy of more earthquak…
MechanicalTurk	'591914947585699842'	severity or quantity	150	102	105	RT @reddimples45: @ntvkenya  The news has just picked up - 7.9 magnitude earthquake hit Nepal killing 150 people prophecy of more earthquak…
MechanicalTurk	'591914947585699842'	item affected	people	106	112	RT @reddimples45: @ntvkenya  The news has just picked up - 7.9 magnitude earthquake hit Nepal killing 150 people prophecy of more earthquak…
MechanicalTurk	'451215814386286593'	place name	Chile	4	9	The Chile earthquake has been upgraded to 8.2. The death toll has risen to five, and tsunami warnings have been... http://t.co/UzHGLcTLBO
MechanicalTurk	'451215814386286593'	type of impact	death	51	56	The Chile earthquake has been upgraded to 8.2. The death toll has risen to five, and tsunami warnings have been... http://t.co/UzHGLcTLBO
MechanicalTurk	'451215814386286593'	severity or quantity	five	75	79	The Chile earthquake has been upgraded to 8.2. The death toll has risen to five, and tsunami warnings have been... http://t.co/UzHGLcTLBO
MechanicalTurk	'383867786612985856'	place name	Pakistan	83	91	This was not aftershock but a new Earth Quake. Chief Meteorologist told to media. #Pakistan #Sindh #Balochistan http://t.co/ZBYnj20aHi
MechanicalTurk	'383867786612985856'	place name	Sindh	93	98	This was not aftershock but a new Earth Quake. Chief Meteorologist told to media. #Pakistan #Sindh #Balochistan http://t.co/ZBYnj20aHi
MechanicalTurk	'383867786612985856'	place name	Balochistan	100	111	This was not aftershock but a new Earth Quake. Chief Meteorologist told to media. #Pakistan #Sindh #Balochistan http://t.co/ZBYnj20aHi
MechanicalTurk	'592623190343430144'	severity or quantity	Thousands	0	9	Thousands are dead in Nepal, two Australians are about to be executed and this is news? http://t.co/cbD0le3omk
MechanicalTurk	'592623190343430144'	type of impact	dead	14	18	Thousands are dead in Nepal, two Australians are about to be executed and this is news? http://t.co/cbD0le3omk
MechanicalTurk	'592623190343430144'	location modifier	in	19	21	Thousands are dead in Nepal, two Australians are about to be executed and this is news? http://t.co/cbD0le3omk
MechanicalTurk	'592623190343430144'	place name	Nepal	22	27	Thousands are dead in Nepal, two Australians are about to be executed and this is news? http://t.co/cbD0le3omk
MechanicalTurk	'503708061442113537'	place name	Napa	25	29	[ #FrancisSantana_] What Napa Looks Like After the Quake: A strong earthquake rocked Northern California early... http://t.co/G9WPy6Jplh
MechanicalTurk	'503708061442113537'	place name	California	94	104	[ #FrancisSantana_] What Napa Looks Like After the Quake: A strong earthquake rocked Northern California early... http://t.co/G9WPy6Jplh
MechanicalTurk	'592665039955460096'	place name	Nepal	92	97	RT @HDLindiaOrg: Bollywood #AdarshLiberal can bark only on #BeefBan &Gaza but no words for #NepalEarthquake Victims. Bloody hypocrites. #Th…
MechanicalTurk	'383148981372878848'	place name	Pakistan	0	8	Pakistan's 'Earthquake mountain': The island that appeared from the sea - http://t.co/1hFQms6EMm | http://t.co/Mhrgr7eSzz | #Pakistan
MechanicalTurk	'451349090060627968'	place name	Chile	27	32	Massive earthquake strikes Chile http://t.co/30p9OhVTX9 #CBS #news
MechanicalTurk	'591960518467952641'	place name	Nepal	17	22	RT @AprilBethea: Nepal declares state of emergency as death toll from 7.8-magnitude earthquake nears 900 - @BBCNews via @Breaking
MechanicalTurk	'591960518467952641'	type of impact	death	54	59	RT @AprilBethea: Nepal declares state of emergency as death toll from 7.8-magnitude earthquake nears 900 - @BBCNews via @Breaking
MechanicalTurk	'591960518467952641'	severity or quantity	900	101	104	RT @AprilBethea: Nepal declares state of emergency as death toll from 7.8-magnitude earthquake nears 900 - @BBCNews via @Breaking
MechanicalTurk	'592914016273465344'	location modifier	in	81	83	All this coverage on the rioting that is going on but not much on the earthquake in Nepal. Lets cover something actually meaningful for once
MechanicalTurk	'592914016273465344'	place name	Nepal	84	89	All this coverage on the rioting that is going on but not much on the earthquake in Nepal. Lets cover something actually meaningful for once
MechanicalTurk	'382839150358978560'	type of impact	Death	0	5	Death toll in #Pakistan earthquake reaches 210
MechanicalTurk	'382839150358978560'	location modifier	in	11	13	Death toll in #Pakistan earthquake reaches 210
MechanicalTurk	'382839150358978560'	place name	Pakistan	15	23	Death toll in #Pakistan earthquake reaches 210
MechanicalTurk	'382839150358978560'	severity or quantity	210	43	46	Death toll in #Pakistan earthquake reaches 210
MechanicalTurk	'451392427270479876'	severity or quantity	sixth	19	24	RT @ABC: UPDATE: A sixth person has died following the earthquake off of Chile's coast http://t.co/DFQ9Hd1i6W
MechanicalTurk	'451392427270479876'	item affected	person	25	31	RT @ABC: UPDATE: A sixth person has died following the earthquake off of Chile's coast http://t.co/DFQ9Hd1i6W
MechanicalTurk	'451392427270479876'	type of impact	died	36	40	RT @ABC: UPDATE: A sixth person has died following the earthquake off of Chile's coast http://t.co/DFQ9Hd1i6W
MechanicalTurk	'451392427270479876'	location modifier	off of	66	72	RT @ABC: UPDATE: A sixth person has died following the earthquake off of Chile's coast http://t.co/DFQ9Hd1i6W
MechanicalTurk	'451392427270479876'	place name	Chile	73	78	RT @ABC: UPDATE: A sixth person has died following the earthquake off of Chile's coast http://t.co/DFQ9Hd1i6W
MechanicalTurk	'451392427270479876'	location modifier	coast	81	86	RT @ABC: UPDATE: A sixth person has died following the earthquake off of Chile's coast http://t.co/DFQ9Hd1i6W
MechanicalTurk	'592344732866490368'	place name	Nepal	71	76	RT @ShujaRabbani: Fortunately, my friends' parents are safe after the #NepalEarthquake but very shaken. Hope #Nepal gets all the assistance…
MechanicalTurk	'592344732866490368'	place name	Nepal	110	115	RT @ShujaRabbani: Fortunately, my friends' parents are safe after the #NepalEarthquake but very shaken. Hope #Nepal gets all the assistance…
MechanicalTurk	'504124421280239616'	type of impact	damages	113	120	RT @tyleronemo: Ontario CAN Ottawa http://t.co/kj1UFfoQxr BREAKING NEWS 238 Earthquake Today Bay Area earthquake damages Napa County Airpor…
MechanicalTurk	'504124421280239616'	place name	Napa	121	125	RT @tyleronemo: Ontario CAN Ottawa http://t.co/kj1UFfoQxr BREAKING NEWS 238 Earthquake Today Bay Area earthquake damages Napa County Airpor…
MechanicalTurk	'504124421280239616'	place name	Bay Area	93	101	RT @tyleronemo: Ontario CAN Ottawa http://t.co/kj1UFfoQxr BREAKING NEWS 238 Earthquake Today Bay Area earthquake damages Napa County Airpor…
MechanicalTurk	'384394790579601408'	place name	Pakistan	30	38	RT @MSF_uk: Second #quake in #Pakistan: #MSF waiting for safe passage to #Arawan area,  concerned about potential new casualties
MechanicalTurk	'384394790579601408'	place name	Arawan	74	80	RT @MSF_uk: Second #quake in #Pakistan: #MSF waiting for safe passage to #Arawan area,  concerned about potential new casualties
MechanicalTurk	'591904330497675265'	place name	Nepal	43	48	RT @sureshsambandam: Massive earthquake in Nepal; tremors felt across North India: http://t.co/omIyvmKOGk
MechanicalTurk	'591904330497675265'	location modifier	North	70	75	RT @sureshsambandam: Massive earthquake in Nepal; tremors felt across North India: http://t.co/omIyvmKOGk
MechanicalTurk	'591904330497675265'	place name	India	76	81	RT @sureshsambandam: Massive earthquake in Nepal; tremors felt across North India: http://t.co/omIyvmKOGk
MechanicalTurk	'451564251564347392'	place name	Chile	45	50	#Chile : For all BREAKING Updates About the #ChileEarthquake ,And all #Breaking news #MH370 #Russia #Ukraine #Crimea ,Follow... @jerryliet .
MechanicalTurk	'503976014473474048'	place name	Napa	0	4	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	severity or quantity	44	24	26	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	item affected	buildings	27	36	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	severity or quantity	100	49	52	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	severity or quantity	90	76	78	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	type of impact	water leaks	79	90	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	type of impact	red-tagged	37	47	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	type of impact	yellow-tagged	53	66	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'503976014473474048'	place name	Napa	70	74	Napa earthquake update: 44 buildings red-tagged, 100 yellow-tagged in Napa, 90 water leaks - @nbcbayarea http://t.co/uMSxvMyYS7
MechanicalTurk	'383873928642699264'	place name	Karachi	61	68	RT @CNBCPAKISTAN: #Breaking: magnitude 7.0 earthquake rocks #Karachi and other parts of #Balochistan and Sindh
MechanicalTurk	'383873928642699264'	place name	Balochistan	89	100	RT @CNBCPAKISTAN: #Breaking: magnitude 7.0 earthquake rocks #Karachi and other parts of #Balochistan and Sindh
MechanicalTurk	'383873928642699264'	place name	Sindh	105	110	RT @CNBCPAKISTAN: #Breaking: magnitude 7.0 earthquake rocks #Karachi and other parts of #Balochistan and Sindh
